server,location,branch,sub_branch,control_program,point,path
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Scholarly Activity 102 VAV-1-18,Flow Control / Flow Input,#vav-1-18/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Scholarly Activity 102 VAV-1-18,Heat Stpt,#vav-1-18/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Scholarly Activity 102 VAV-1-18,HW Valve,#vav-1-18/hw_valve
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Scholarly Activity 102 VAV-1-18,Static SP1,#vav-1-18/m211
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Scholarly Activity 102 VAV-1-18,Zone Temps,#vav-1-18/m311
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Scholarly Activity 220 VAV-2-29,Clg Stpt,#vav-2-29/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Scholarly Activity 220 VAV-2-29,CW Valve,#vav-2-29/cw_valve
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Scholarly Activity 220 VAV-2-29,Discharge Temp,#vav-2-29/da_temp
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Scholarly Activity 220 VAV-2-29,Dmpr Pos,#vav-2-29/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Scholarly Activity 220 VAV-2-29,Duct SP,#vav-2-29/st_press
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Scholarly Activity 220 VAV-2-29,Flow Control / Flow Input,#vav-2-29/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Scholarly Activity 220 VAV-2-29,Htg Stpt,#vav-2-29/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Scholarly Activity 220 VAV-2-29,HW Valve,#vav-2-29/hw_valve
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Scholarly Activity 220 VAV-2-29,Static SP1,#vav-2-29/m211
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Scholarly Activity 220 VAV-2-29,Zone Temps,#vav-2-29/m311
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Scholarly Activity 320  VAV-3-34,Clg Stpt,#vav-3-34/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Scholarly Activity 320  VAV-3-34,CW Valve,#vav-3-34/cw_valve
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Scholarly Activity 320  VAV-3-34,Discharge Temp,#vav-3-34/da_temp
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Scholarly Activity 320  VAV-3-34,Dmpr Pos,#vav-3-34/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Scholarly Activity 320  VAV-3-34,Duct SP,#vav-3-34/st_press
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Scholarly Activity 320  VAV-3-34,Flow Control / Flow Input,#vav-3-34/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Scholarly Activity 320  VAV-3-34,Htg Stpt,#vav-3-34/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Scholarly Activity 320  VAV-3-34,HW Valve,#vav-3-34/hw_valve
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Scholarly Activity 320  VAV-3-34,Static SP1,#vav-3-34/m211
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Scholarly Activity 320  VAV-3-34,Zone Temps,#vav-3-34/m311
10.20.0.47,Science & Engineering 2: 0206,Basement,,Vending 002 VAV-B-35,Cool Stpt,#vav-b-35/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Basement,,Vending 002 VAV-B-35,CW Valve,#vav-b-35/cw_valve
10.20.0.47,Science & Engineering 2: 0206,Basement,,Vending 002 VAV-B-35,Discharge Temp,#vav-b-35/da_temp
10.20.0.47,Science & Engineering 2: 0206,Basement,,Vending 002 VAV-B-35,Dmpr Pos,#vav-b-35/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,Basement,,Vending 002 VAV-B-35,Duct SP,#vav-b-35/st_press
10.20.0.47,Science & Engineering 2: 0206,Basement,,Vending 002 VAV-B-35,Flow Control / Flow Input,#vav-b-35/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,Basement,,Vending 002 VAV-B-35,Heat Stpt,#vav-b-35/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Basement,,Vending 002 VAV-B-35,HW Valve,#vav-b-35/hw_valve
10.20.0.47,Science & Engineering 2: 0206,Basement,,Vending 002 VAV-B-35,Static SP1,#vav-b-35/m211
10.20.0.47,Science & Engineering 2: 0206,Basement,,Vending 002 VAV-B-35,Zone Temps,#vav-b-35/m311
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Video Conference 302 VAV-3-24,Cool Stpt,#vav-3-24/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Video Conference 302 VAV-3-24,CW Valve,#vav-3-24/cw_valve
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Video Conference 302 VAV-3-24,Discharge Temp,#vav-3-24/da_temp
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Video Conference 302 VAV-3-24,Dmpr Pos,#vav-3-24/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Video Conference 302 VAV-3-24,Duct SP,#vav-3-24/st_press
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Video Conference 302 VAV-3-24,Flow Control / Flow Input,#vav-3-24/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Video Conference 302 VAV-3-24,Heat Stpt,#vav-3-24/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Video Conference 302 VAV-3-24,HW Valve,#vav-3-24/hw_valve
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Video Conference 302 VAV-3-24,Static SP1,#vav-3-24/m211
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Video Conference 302 VAV-3-24,Zone Temps,#vav-3-24/m311
